"trackID","endTime","artistName","trackName","msPlayed","isPodcast"
"5NLvbki7VVHdfijSsEOPQl","2021-10-31 16:14","Rush","Heresy",325440,"No"
"3PefhAnxRxxxeimzWetwnT","2021-10-31 16:19","Rush","Red Sector A",309146,"No"
"2cGFkKCnNlehBR2CKkjXAF","2021-10-31 16:24","Rush","Available Light",302480,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-10-31 16:28","Blue Öyster Cult","Florida Man",248635,"No"
"6fBVFj2Bg9mo4AsPgsDHYw","2021-10-31 16:34","Rush","Ghost Rider",340650,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-10-31 16:39","Blue Öyster Cult","Secret Road",324203,"No"
"2fsFnXtYfu3xkz9QXj1pZs","2021-10-31 16:44","Rush","Bastille Day",277133,"No"
"5dkfF6T8QH5myWNt7GUHeo","2021-10-31 16:48","Rush","Mr. Soul",229266,"No"
"0gEaeqVRHPzRc7HMXtOKc7","2021-10-31 16:59","Pink Floyd","Pigs",685880,"No"
"4yKWUl2WR327Ol0MNzOD5B","2021-10-31 17:04","Geddy Lee","My Favorite Headache",284000,"No"
"5ucXfilvtzz7pZslFn8a3n","2021-10-31 17:11","Led Zeppelin","Nobody's Fault but Mine",388093,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-10-31 17:14","Blue Öyster Cult","Box in My Head",225181,"No"
"0MqUyrjDnnEKSyDJbFRZGg","2021-10-31 17:19","Queen","Spread Your Wings",274226,"No"
"4uh2XykjwusuI5FGroB7Ay","2021-10-31 17:20","Rush","Alien Shore",94252,"No"
"0hBby0yygBY1u3m6tSpZgC","2021-10-31 17:31","Rush","The Camera Eye",658986,"No"
"5EfynFqT83pclSF9jeuVrD","2021-10-31 17:37","Rush","War Paint",324506,"No"
"65qw3kbgTAoKO9hJjDraRe","2021-10-31 17:40","Black Sabbath","Paranoid",168440,"No"
"3uQDfCKlwfK9Yz10JFcsC7","2021-10-31 17:45","Rush","Manhattan Project",304866,"No"
"0cKk8BKEi7zXbdrYdyqBP5","2021-10-31 17:50","The Who","Behind Blue Eyes",1280,"No"
"5ygL2ee5PAwG8ZnF1fTqlD","2021-10-31 17:50","Rush","Seven and Seven Is",18373,"No"
"1rUmVxcEAAMTI7BGp4fiyl","2021-10-31 17:50","Rush","The Analog Kid",287666,"No"
"7sG6Tp1Oyul64gFFU55iRy","2021-10-31 17:54","Rush","Bravado",275120,"No"
"0l2kEdf5XjlckyybbNjmYS","2021-10-31 18:03","Yes","Roundabout",510573,"No"
"7LHp6fGj4lG47lNceQ0Ltc","2021-10-31 18:22","Rush","Turn The Page",295106,"No"
"0K6yUnIKNsFtfIpTgGtcHm","2021-10-31 18:26","Rush","Limelight",259840,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-10-31 18:31","Blue Öyster Cult","Take Me Away",271680,"No"
"2T6lFb6HFAOkkOnphgwA2R","2021-10-31 18:37","Rush","In The End",406600,"No"
"3xHIzMtYweNIgsOGIbdyXt","2021-10-31 18:41","Black Sabbath","Evil Woman",202013,"No"
"1HMiAvNM0klyxplKlwL200","2021-10-31 18:46","Rush","Earthshine",337801,"No"
"5fxyxJbYxhMMwfvCcx2tdk","2021-10-31 18:52","Rush","Roll the Bones",329906,"No"
"32L4YJsU0uetIaSwsT7i22","2021-10-31 18:56","Rush","Red Tide",270426,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-10-31 19:01","Queen","Get Down, Make Love",285933,"No"
"78483g1DX5kIjyRnsGzxo3","2021-10-31 19:07","Rush","Between The Wheels",344280,"No"
"5HNCy40Ni5BZJFw1TKzRsC","2021-10-31 19:13","Pink Floyd","Comfortably Numb",382296,"No"
"0pT7Vws8MhBLXx7rwqOwMD","2021-10-31 19:18","Rush","The Pass",290653,"No"
"3aAB9ANGuZSVnz1wUHStOh","2021-10-31 19:20","Rush","Hope",122346,"No"
"0rdJpnhnW4apSXGEyW8epP","2021-10-31 19:26","Rush","Animate",363440,"No"
"1p9hRNRKVFPuYv0ADlkl1l","2021-10-31 19:30","Rush","A Passage To Bangkok",214893,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-10-31 19:36","Blue Öyster Cult","The Alchemist",360310,"No"
"2mLf5ZgJeEU2ArptAHcJbs","2021-10-31 19:43","Rush","You Bet Your Life",290827,"No"
"0xcA7LflHSiDPV74zs0s3b","2021-11-02 14:31","Rush","Nobody's Hero",36708,"No"
"55e99bv2wlgTYtNEYHWtN1","2021-11-02 14:31","Pink Floyd","Sheep",0,"No"
"36ypZxzbhZOh68bzs1giOd","2021-11-02 14:31","Rush","Workin' Them Angels",0,"No"
"4HFRItYjNrcwT6Vbtbk2i4","2021-11-02 14:31","Black Sabbath","Zeitgeist",0,"No"
"1p9hRNRKVFPuYv0ADlkl1l","2021-11-02 14:35","Rush","A Passage To Bangkok",214659,"No"
"2g02rt0UFudctbAnmJsm22","2021-11-02 14:41","Blue Öyster Cult","Astronomy",383756,"No"
"2ix7QGz7AtP7adFF52EDW6","2021-11-02 14:47","Rush","Before And After",334490,"No"
"5ucXfilvtzz7pZslFn8a3n","2021-11-02 14:47","Led Zeppelin","Nobody's Fault but Mine",6009,"No"
"78483g1DX5kIjyRnsGzxo3","2021-11-02 14:53","Rush","Between The Wheels",344138,"No"
"0M7oqERflkrJVHD3IAZqxo","2021-11-02 14:57","Blue Öyster Cult","Cities On Flame with Rock and Roll",242570,"No"
"4bGkklcgdZvIUtoqIc7wcd","2021-11-02 15:01","Rush","Something For Nothing",238780,"No"
"2qnPNuQseD2NvWo88MCVGu","2021-11-02 15:05","Rush","Cinderella Man",259197,"No"
"3cFUgGMpaynZHiuEqv48qn","2021-11-02 15:05","Geddy Lee","Runaway Train",3089,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-11-02 15:10","Blue Öyster Cult","Edge of the World",292209,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-11-02 15:16","Blue Öyster Cult","The Alchemist",359991,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-11-02 15:20","Blue Öyster Cult","Florida Man",248620,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-11-02 15:25","Blue Öyster Cult","Tainted Blood",257546,"No"
"3VtrcsvEp3RIwg87GOui3q","2021-11-02 22:53","Rush","Heart Full of Soul",171240,"No"
"4Nyx3c0IPFITNo42yodlrh","2021-11-02 22:59","Blue Öyster Cult","Black Blade",399106,"No"
"63JnyvtwaCYqsVQfVwgyuI","2021-11-02 23:04","Rush","We Hold On",252600,"No"
"6K5R5Apnthfr9UvWeNWKC5","2021-11-02 23:12","Led Zeppelin","Kashmir",517125,"No"
"60TYdVs6TWIsAJ1MPRdv59","2021-11-02 23:16","Blue Öyster Cult","Then Came the Last Days of May",210546,"No"
"0rxOukzmqEBM9u4L84Z9bm","2021-11-03 01:36","Yes","Long Distance Runaround",206561,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-11-03 16:33","Blue Öyster Cult","Fight",4542,"No"
"5dkfF6T8QH5myWNt7GUHeo","2021-11-03 18:42","Rush","Mr. Soul",114265,"No"
"2T6lFb6HFAOkkOnphgwA2R","2021-11-03 18:49","Rush","In The End",406558,"No"
"5H8xFHau0x3PI1CssO6EaX","2021-11-04 17:12","Rush","2112",386360,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-11-06 14:38","Queen","We Will Rock You",1098,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-11-06 14:38","Queen","We Will Rock You",2105,"No"
"7j02rdE5RVtNcNMuLGY5SS","2021-11-06 15:28","Howlin' Wolf","Spoonful",12982,"No"
"2uxsnsH0XzOBZkMrSFVmll","2021-11-06 16:06","Cream","Born Under A Bad Sign",4471,"No"
"2uxsnsH0XzOBZkMrSFVmll","2021-11-06 16:06","Albert King","Born Under A Bad Sign",17507,"No"
"7j02rdE5RVtNcNMuLGY5SS","2021-11-06 16:06","Howlin' Wolf","Spoonful",39038,"No"
"2uxsnsH0XzOBZkMrSFVmll","2021-11-06 16:09","Cream","Born Under A Bad Sign",189429,"No"
"47bXIv24jthL4vzZy3j7CY","2021-11-06 16:24","Cream","Strange Brew",41730,"No"
"3cFUgGMpaynZHiuEqv48qn","2021-11-06 16:28","Geddy Lee","Runaway Train",271466,"No"
"2cGFkKCnNlehBR2CKkjXAF","2021-11-06 16:33","Rush","Available Light",302464,"No"
"65qw3kbgTAoKO9hJjDraRe","2021-11-06 16:36","Black Sabbath","Paranoid",168438,"No"
"0xcA7LflHSiDPV74zs0s3b","2021-11-06 16:43","Rush","Nobody's Hero",147885,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-11-06 16:46","Queen","We Will Rock You",129333,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-11-06 16:49","Blue Öyster Cult","Box in My Head",225181,"No"
"2rIyuURzVLDjENwkmhZ5Gf","2021-11-06 16:50","Rush","Countdown",0,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-11-06 17:08","Blue Öyster Cult","The Alchemist",360310,"No"
"1BKoilGgL2OgmPKcYQ27vQ","2021-11-06 17:14","Blue Öyster Cult","Golden Age of Leather",352062,"No"
"481S5BKOolPHU4VDkDBHqn","2021-11-06 17:18","Rush","Anthem",261760,"No"
"2qnPNuQseD2NvWo88MCVGu","2021-11-06 17:22","Rush","Cinderella Man",259266,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-11-06 17:27","Queen","Get Down, Make Love",285931,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-11-06 17:32","Blue Öyster Cult","Edge of the World",292326,"No"
"0MqUyrjDnnEKSyDJbFRZGg","2021-11-06 17:36","Queen","Spread Your Wings",252241,"No"
"0MqUyrjDnnEKSyDJbFRZGg","2021-11-06 17:36","Queen","Spread Your Wings",2085,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-11-06 17:41","Blue Öyster Cult","Take Me Away",271674,"No"
"6Jp7OBQu2quohZ3V9Xlma9","2021-11-06 17:48","Led Zeppelin","Since I've Been Loving You",444148,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-11-06 17:52","Blue Öyster Cult","That Was Me",198624,"No"
"6hvpwZPS3x3XSv57qYWiUR","2021-11-06 17:54","Queen","Killer Queen",119933,"No"
"5QdBAG8cpZhM3kIAQLDRN2","2021-11-06 17:58","Black Sabbath","Changes",282493,"No"
"32L4YJsU0uetIaSwsT7i22","2021-11-06 18:03","Rush","Red Tide",270421,"No"
"2uxsnsH0XzOBZkMrSFVmll","2021-11-06 18:06","Albert King","Born Under A Bad Sign",218666,"No"
"6sH5tkQoXL3YKV0hpXZoWj","2021-11-06 18:09","Blue Öyster Cult","True Confessions",176040,"No"
"5H8xFHau0x3PI1CssO6EaX","2021-11-06 18:30","Rush","2112",1233666,"No"
"6fBVFj2Bg9mo4AsPgsDHYw","2021-11-06 18:36","Rush","Ghost Rider",340638,"No"
"6QRQd3I52HHXy59OWAqKNa","2021-11-06 18:40","Rush","The Enemy Within",274506,"No"
"7j02rdE5RVtNcNMuLGY5SS","2021-11-06 18:43","Howlin' Wolf","Spoonful",170000,"No"
"5dkfF6T8QH5myWNt7GUHeo","2021-11-06 18:47","Rush","Mr. Soul",229266,"No"
"4Nyx3c0IPFITNo42yodlrh","2021-11-06 18:54","Blue Öyster Cult","Black Blade",399059,"No"
"4yKWUl2WR327Ol0MNzOD5B","2021-11-06 18:58","Geddy Lee","My Favorite Headache",283981,"No"
"1HMiAvNM0klyxplKlwL200","2021-11-06 19:04","Rush","Earthshine",337801,"No"
"2fsFnXtYfu3xkz9QXj1pZs","2021-11-06 19:09","Rush","Bastille Day",277133,"No"
"26EevkzlKOnKeeeFtsPsql","2021-11-06 19:14","Led Zeppelin","Gallows Pole",297913,"No"
"0gEaeqVRHPzRc7HMXtOKc7","2021-11-06 19:25","Pink Floyd","Pigs",685872,"No"
"1p9hRNRKVFPuYv0ADlkl1l","2021-11-06 19:29","Rush","A Passage To Bangkok",214878,"No"
"3fkPMWQ6cBNBLuFcPyMS8s","2021-11-06 19:33","Blue Öyster Cult","Burnin' for You",270978,"No"
"5a4MgIUSf9K8wXLSm6xPEx","2021-11-06 19:42","Pink Floyd","High Hopes",510964,"No"
"71PeEU6DLw7b2UvKuilQ0e","2021-11-06 19:48","Rush","The Weapon",383400,"No"
"1mAFKniHLRQSpd8wWani14","2021-11-06 19:52","Geddy Lee","The Angels' Share",200743,"No"
"71PeEU6DLw7b2UvKuilQ0e","2021-11-06 19:52","Rush","The Weapon",500,"No"
"1mAFKniHLRQSpd8wWani14","2021-11-06 19:56","Geddy Lee","The Angels' Share",251318,"No"
"1mAFKniHLRQSpd8wWani14","2021-11-06 19:56","Geddy Lee","The Angels' Share",1266,"No"
"71PeEU6DLw7b2UvKuilQ0e","2021-11-06 19:56","Rush","The Weapon",2121,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-11-06 19:59","Blue Öyster Cult","Fight",192355,"No"
"0rdJpnhnW4apSXGEyW8epP","2021-11-06 20:05","Rush","Animate",363440,"No"
"0ylE7gAbnYkkzt8LhyZdoT","2021-11-06 20:09","Led Zeppelin","Hey, Hey, What Can I Do",236752,"No"
"36ypZxzbhZOh68bzs1giOd","2021-11-06 20:14","Rush","Workin' Them Angels",294920,"No"
"3qiyyUfYe7CRYLucrPmulD","2021-11-06 20:19","The Who","Baba O'Riley",300400,"No"
"3sFgH9hqMB6cySLWJOGAJ4","2021-11-06 20:28","Rush","Natural Science",559880,"No"
"273lBFpxUCwisTpdnF9cVb","2021-11-06 20:42","Blue Öyster Cult","ME 262",217571,"No"
"5H8xFHau0x3PI1CssO6EaX","2021-11-08 00:07","Rush","2112",401362,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-11-09 15:22","Blue Öyster Cult","That Was Me",198536,"No"
"6QJmMsK2vCvxPvkeaPFM0F","2021-11-09 15:25","Blue Öyster Cult","Box in My Head",225089,"No"
"0fH5JH6nF13GqegSQvG0uX","2021-11-09 15:31","Blue Öyster Cult","Tainted Blood",257407,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-11-09 15:36","Blue Öyster Cult","Nightmare Epiphany",329971,"No"
"7jVe2goPxC3aDq6BRgqPMo","2021-11-09 15:41","Blue Öyster Cult","Edge of the World",292315,"No"
"2FH9s2d6Kuo3RyvfwGfWL7","2021-11-09 15:46","Blue Öyster Cult","The Machine",254856,"No"
"6lO5R7MqS8zBCQRBUqOi9x","2021-11-09 15:50","Blue Öyster Cult","Train True",237147,"No"
"2prO2CskUEGM1sErj1tyyi","2021-11-09 15:54","Blue Öyster Cult","The Return of St. Cecilia",252639,"No"
"0d6toPSchGTRM7HOGGE8Sy","2021-11-09 16:00","Blue Öyster Cult","Stand and Fight",288476,"No"
"6XEe0KctR5H9ll1HMQrBZr","2021-11-09 16:04","Blue Öyster Cult","Florida Man",248473,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-11-09 16:10","Blue Öyster Cult","The Alchemist",359893,"No"
"4D0rMWGCN4xQzSgLDOj634","2021-11-09 16:16","Blue Öyster Cult","Secret Road",324163,"No"
"5faIQyk8ZehpXPPvBPbXNa","2021-11-09 16:19","Blue Öyster Cult","There's a Crime",217167,"No"
"4QULNfm0fGOq1x7Z6ufi0O","2021-11-09 16:23","Blue Öyster Cult","Fight",192379,"No"
"4hO1SWYmqJF6X7O5rZaE6R","2021-11-09 16:27","Blue Öyster Cult","I Love the Night",263829,"No"
"5QdBAG8cpZhM3kIAQLDRN2","2021-11-09 16:32","Black Sabbath","Changes",282439,"No"
"0ylE7gAbnYkkzt8LhyZdoT","2021-11-09 16:36","Led Zeppelin","Hey, Hey, What Can I Do",0,"No"
"0K6yUnIKNsFtfIpTgGtcHm","2021-11-09 16:36","Rush","Limelight",259803,"No"
"0gEaeqVRHPzRc7HMXtOKc7","2021-11-09 16:36","Pink Floyd","Pigs",0,"No"
"32L4YJsU0uetIaSwsT7i22","2021-11-09 16:36","Rush","Red Tide",0,"No"
"1aDNYyeU62BuQsBAY18i48","2021-11-09 16:36","Rainbow","Stargazer",12910,"No"
"6zdMlZyo0XyRNclXyQvVAl","2021-11-09 16:36","Blue Öyster Cult","Take Me Away",0,"No"
"4SEVM5zCvVLTwk8Rm5ox0I","2021-11-09 16:36","Blue Öyster Cult","That Was Me",0,"No"
"6gqBQnqc30AV9Z8mFu20EF","2021-11-09 16:36","Blue Öyster Cult","The Alchemist",0,"No"
"1mAFKniHLRQSpd8wWani14","2021-11-09 16:36","Geddy Lee","The Angels' Share",3576,"No"
"3vb4WlnT1gCHCqWnL7MsIB","2021-11-09 16:46","Led Zeppelin","When the Levee Breaks",428619,"No"
"6sH5tkQoXL3YKV0hpXZoWj","2021-11-09 16:49","Blue Öyster Cult","True Confessions",175840,"No"
"3VtrcsvEp3RIwg87GOui3q","2021-11-09 16:52","Rush","Heart Full of Soul",170087,"No"
"2uxsnsH0XzOBZkMrSFVmll","2021-11-09 16:55","Albert King","Born Under A Bad Sign",218583,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-11-09 17:01","Queen","Now I'm Here",331344,"No"
"4bNuSqQByGNwVSYBttd9Jm","2021-11-09 22:40","Blue Öyster Cult","Nightmare Epiphany",10304,"No"
"3m86qx7aIeqFcYcQ1UXUvP","2021-11-09 22:46","Queen","The Show Must Go On",265845,"No"
"74QzobuYWH5BHMTrW9X7Yu","2021-11-09 22:50","Queen","A Kind Of Magic",2310,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-09 22:50","Queen","Radio Ga Ga",245612,"No"
"6l8GvAyoUZwWDgF1e4822w","2021-11-09 22:56","Queen","Bohemian Rhapsody",354260,"No"
"5Lsg8jlCoTyxRch9LvJo3E","2021-11-09 23:02","Queen","Another One Bites The Dust",214537,"No"
"25H6P7a94WUr5102lC6TNI","2021-11-09 23:06","Queen","I Want To Break Free",257853,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-09 23:12","Queen","Radio Ga Ga",348144,"No"
"6cFZ4PLC19taNlpl9pbGMf","2021-11-09 23:17","Queen","Somebody To Love",296213,"No"
"1mSClObliRtgPVT399COQH","2021-11-09 23:21","Queen","Under Pressure",248171,"No"
"6hvpwZPS3x3XSv57qYWiUR","2021-11-09 23:24","Queen","Killer Queen",179312,"No"
"4kzvAGJirpZ9ethvKZdJtg","2021-11-09 23:27","Queen","We Are The Champions",179023,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-11-09 23:29","Queen","We Will Rock You",121866,"No"
"6aU0F03DR257LCPAXjtg42","2021-11-10 01:09","Queen","Crazy Little Thing Called Love",163277,"No"
"43DHLzDkncpby82Po5jlOZ","2021-11-10 01:12","Queen","Don't Stop Me Now",209318,"No"
"40fLjod5rvRpSgWAvAelXm","2021-11-10 01:16","Queen","Love Of My Life",217179,"No"
"0NZ90au4uU11IkvReTOGYJ","2021-11-10 01:20","Queen","Fat Bottomed Girls",255579,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-10 01:25","Queen","Radio Ga Ga",6182,"No"
"3m86qx7aIeqFcYcQ1UXUvP","2021-11-10 01:25","Queen","The Show Must Go On",277624,"No"
"74QzobuYWH5BHMTrW9X7Yu","2021-11-10 01:29","Queen","A Kind Of Magic",264133,"No"
"0GQo5VkiurD6HnVpaCNeMf","2021-11-10 01:34","Queen","I Want It All",242050,"No"
"4kzvAGJirpZ9ethvKZdJtg","2021-11-10 01:38","Queen","We Are The Champions",236798,"No"
"2GCFcbxm61rSA8gzsDk6NJ","2021-11-10 01:41","Queen","Hammer To Fall",218282,"No"
"6WKoOXecrcYW8RmerNCxFB","2021-11-10 01:45","Queen","Keep Yourself Alive",229644,"No"
"1mnQiO568zXIrUncttTZGp","2021-11-10 01:48","Queen","Good Old",172938,"No"
"5rQKjP9forn7JVuiZBj6eZ","2021-11-10 01:51","Queen","Bicycle Race",179947,"No"
"4NpUDa36KfCZ7cDBfVY08Q","2021-11-10 01:54","Queen","You're My Best Friend",169808,"No"
"2GCFcbxm61rSA8gzsDk6NJ","2021-11-10 01:58","Queen","Hammer To Fall",243341,"No"
"5nv5hodQpAMoT2PqSVmakE","2021-11-10 01:59","Queen","Ay",41251,"No"
"22KvnSgCUY8ix8riybbYiI","2021-11-10 02:04","Queen","Who Wants To Live Forever",295149,"No"
"0Qnog91b8rD28SXhtBeBOH","2021-11-10 02:08","Queen","Friends Will Be Friends",246810,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-11-10 15:45","Queen","Save Me",42041,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-11-10 15:49","Queen","Save Me",187855,"No"
"1e9Tt3nKBwRbuaU79kN3dn","2021-11-10 15:51","Queen","Seven Seas Of Rhye",168963,"No"
"3K1Z590k8xkKWcyWjDUL2S","2021-11-10 15:56","Queen","I Was Born To Love You",289733,"No"
"2R8xlQtomjh07jgexGp6rJ","2021-11-10 16:01","Queen","Now I'm Here",252887,"No"
"5Uzgm4svJMIZq7fNXeDfEr","2021-11-10 16:05","Queen","It's A Hard Life",246916,"No"
"0RAXNWy8uixVy6gC5CXPbf","2021-11-10 16:09","Queen","These Are The Days Of Our Lives",254882,"No"
"59xNhKR4abaCKdHzIxTApc","2021-11-10 16:13","Queen","Too Much Love Will Kill You",259201,"No"
"4BB3Itr3YETOKFURnC28Ld","2021-11-10 16:18","Queen","One Vision",310797,"No"
"1dG4lTOVFu8RkSzybolp7o","2021-11-10 16:25","Queen","Innuendo",392885,"No"
"0vr93BPFtjbXMj8ySn80tj","2021-11-10 16:29","Queen","Princes Of The Universe",213768,"No"
"6hyjl7z58fwPpx8273ilOC","2021-11-10 16:32","Queen","Play The Game",212432,"No"
"5K7JrTWUDr7R0paSy4rVYh","2021-11-10 16:38","Queen","You Don't Fool Me",324836,"No"
"0kIpcu3DQacQObHVyra9Jx","2021-11-10 16:41","Queen","'39",209765,"No"
"5iizMR06EEjsYFFuJmxfVI","2021-11-10 16:46","Queen","Tie Your Mother Down",287186,"No"
"0MqUyrjDnnEKSyDJbFRZGg","2021-11-10 16:51","Queen","Spread Your Wings",274088,"No"
"6a4cMRwVA0z8FETARH7PTc","2021-11-10 16:55","Queen","Breakthru",248237,"No"
"7Lyci2dYU5I7Rgl1Gxgc7q","2021-11-10 17:00","Queen","Heaven For Everyone",335945,"No"
"20tTHycMGXBlar5C0sOw0H","2021-11-10 19:31","Queen","It's Late",249006,"No"
"20tTHycMGXBlar5C0sOw0H","2021-11-10 19:34","Queen","It's Late",138134,"No"
"6tYYT8zNxkadSCujCdR6Ur","2021-11-10 19:37","Queen","Flash",168124,"No"
"21YZVlxpUNaZ136Shhm7FE","2021-11-10 19:41","Queen","Headlong",277707,"No"
NA,"2021-11-10 19:47","Queen","Liar",342906,"No"
"1xD8LOLKZTBWp7SXQrUANX","2021-11-10 19:51","Queen","Cool Cat",209006,"No"
"3goduURDLxG5xVKC1geLtB","2021-11-10 19:51","Queen","Death On Two Legs",23144,"No"
"5btB0bp2D0N3fCkifI8vFi","2021-11-10 19:55","Queen","No One But You",251069,"No"
"0kf46oObVRf3L51fHIojEm","2021-11-10 19:59","Queen","The Invisible Man",237565,"No"
"0sA5xCFx2bF3jrz5Y5r0m1","2021-11-10 20:04","Queen","I'm Going Slightly Mad",262880,"No"
"2TZFIU3tMAQNhMfcFWPTUb","2021-11-10 20:07","Queen","All Dead, All Dead",189514,"No"
"1qPQZ80itCW6kHAOfCccnq","2021-11-10 20:08","Queen","Lazing On A Sunday Afternoon",67253,"No"
"4Bgluc807xGpxehxW6Uvn7","2021-11-10 20:12","Queen","Get Down, Make Love",229946,"No"
"00QAndVDVfNqNWYdWAhEan","2021-11-11 12:21","Queen","Forever",199949,"No"
"5KvOmjiGxUcpkJvKCzHufN","2021-11-11 12:25","Queen","My Fairy King",248186,"No"
"3MjXl9LMQFEbXa09w914d7","2021-11-11 12:29","Queen","I Can't Live With You",273412,"No"
"00moD4PXcXHnshxk8ljkgi","2021-11-11 12:32","Queen","Stone Cold Crazy",133548,"No"
"4POnIp2RNhXnpn8aoVxIQo","2021-11-11 16:08","Queen","Sleeping On The Sidewalk",163338,"No"
"4POnIp2RNhXnpn8aoVxIQo","2021-11-11 16:08","Queen","Sleeping On The Sidewalk",22577,"No"
"51WaksrkxDnWH13oabHpJ1","2021-11-11 16:12","Queen","Sheer Heart Attack",207419,"No"
"5K7JrTWUDr7R0paSy4rVYh","2021-11-11 16:18","Queen","You Don't Fool Me",324642,"No"
"0a9sd6MEXZXIPHk0fAxpZ4","2021-11-11 16:20","Queen","We Will Rock You",121771,"No"
"0kIpcu3DQacQObHVyra9Jx","2021-11-11 16:24","Queen","'39",209826,"No"
"3K1Z590k8xkKWcyWjDUL2S","2021-11-11 16:28","Queen","I Was Born To Love You",289609,"No"
"3MjXl9LMQFEbXa09w914d7","2021-11-11 16:33","Queen","I Can't Live With You",273441,"No"
"4BB3Itr3YETOKFURnC28Ld","2021-11-11 16:38","Queen","One Vision",310790,"No"
"0GQo5VkiurD6HnVpaCNeMf","2021-11-11 16:42","Queen","I Want It All",242059,"No"
"0RAXNWy8uixVy6gC5CXPbf","2021-11-11 16:47","Queen","These Are The Days Of Our Lives",254780,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-11 16:51","Queen","Radio Ga Ga",245521,"No"
"3m86qx7aIeqFcYcQ1UXUvP","2021-11-11 16:55","Queen","The Show Must Go On",277659,"No"
"0kf46oObVRf3L51fHIojEm","2021-11-11 16:59","Queen","The Invisible Man",237651,"No"
NA,"2021-11-11 17:06","Queen","Liar",383724,"No"
"1mnQiO568zXIrUncttTZGp","2021-11-11 17:09","Queen","Good Old",173009,"No"
"5Uzgm4svJMIZq7fNXeDfEr","2021-11-11 17:13","Queen","It's A Hard Life",246738,"No"
"4NpUDa36KfCZ7cDBfVY08Q","2021-11-11 17:16","Queen","You're My Best Friend",169930,"No"
"7Lyci2dYU5I7Rgl1Gxgc7q","2021-11-11 17:21","Queen","Heaven For Everyone",335941,"No"
"1qPQZ80itCW6kHAOfCccnq","2021-11-11 17:22","Queen","Lazing On A Sunday Afternoon",67381,"No"
"3MjXl9LMQFEbXa09w914d7","2021-11-11 22:45","Queen","I Can't Live With You",0,"No"
"6hyjl7z58fwPpx8273ilOC","2021-11-11 22:45","Queen","Play The Game",3958,"No"
"6hyjl7z58fwPpx8273ilOC","2021-11-11 22:45","Queen","Play The Game",202510,"No"
"4kzvAGJirpZ9ethvKZdJtg","2021-11-11 22:49","Queen","We Are The Champions",236802,"No"
"0GQo5VkiurD6HnVpaCNeMf","2021-11-11 22:53","Queen","I Want It All",241885,"No"
"6l8GvAyoUZwWDgF1e4822w","2021-11-11 22:59","Queen","Bohemian Rhapsody",354183,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-11 23:03","Queen","Radio Ga Ga",245514,"No"
"5Lsg8jlCoTyxRch9LvJo3E","2021-11-11 23:07","Queen","Another One Bites The Dust",214526,"No"
"5rQKjP9forn7JVuiZBj6eZ","2021-11-11 23:10","Queen","Bicycle Race",179788,"No"
"1qPQZ80itCW6kHAOfCccnq","2021-11-11 23:11","Queen","Lazing On A Sunday Afternoon",67244,"No"
"5xDFYRukUOamdjnFoM3RoW","2021-11-11 23:15","Queen","Save Me",229717,"No"
"5nv5hodQpAMoT2PqSVmakE","2021-11-11 23:21","Queen","Ay",41244,"No"
"2jAc9KIQ9XoZxkydXh3MVh","2021-11-11 23:21","Queen","Radio Ga Ga",347971,"No"
"1dG4lTOVFu8RkSzybolp7o","2021-11-11 23:28","Queen","Innuendo",392806,"No"
"6aU0F03DR257LCPAXjtg42","2021-11-11 23:31","Queen","Crazy Little Thing Called Love",163270,"No"
